amp_window,score_window,diff_order,smooth,preproc,quantile,threshold,precision,recall,f1,TP,FP,FN,pred_count
11,31,0,5,amplify,0.97,2.1692225458652223,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,21,1,5,amplify,0.97,1.6991587457351467,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,51,1,0,none,0.97,3.4502051353862186,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,0,0,amplify,0.97,2.5374437984226343,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,41,1,5,zscore,0.97,2.3080277131856626,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,1,3,none,0.97,2.5402048648298177,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,1,0,amplify,0.97,3.1792708107483127,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,27,0,5,zscore,0.97,0.9236313990155223,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,27,1,0,none,0.97,2.431490898405729,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,31,0,5,none,0.97,2.1803715167413507,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,27,1,0,zscore,0.97,2.250301057093439,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,21,1,5,amplify,0.97,1.7042760589583892,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,21,0,5,zscore,0.97,0.6711405729066556,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,27,1,5,none,0.97,2.0109095081240502,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,41,1,0,zscore,0.97,2.427755779303331,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,1,0,none,0.97,2.5414055558430593,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,0,5,amplify,0.97,2.3622586572994555,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,27,1,0,zscore,0.97,2.4899288396325217,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,27,0,5,none,0.97,1.8387187811368957,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,41,1,3,zscore,0.97,2.7061190743268013,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,1,0,zscore,0.97,2.331910580089959,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,1,5,none,0.97,2.3980143531898497,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,27,0,5,amplify,0.97,2.0883150235494283,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,27,0,5,zscore,0.97,0.8251588007201005,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,31,0,5,amplify,0.97,2.212878654866838,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,41,0,5,amplify,0.97,2.512930150407376,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,21,0,5,zscore,0.97,1.0406186563364344,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,41,0,5,amplify,0.97,2.346671267167282,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,1,3,zscore,0.97,2.6854451760690465,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,27,0,5,zscore,0.97,0.7610464922058794,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,21,0,5,none,0.97,1.6249144293262714,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,31,1,0,zscore,0.97,2.4842066062732315,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,51,1,3,none,0.97,2.54270786809648,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,31,0,0,none,0.97,2.2560833238851297,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,27,0,5,amplify,0.97,2.116510842516134,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,41,1,3,none,0.97,2.4990019956116005,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,27,1,5,amplify,0.97,1.7754627134033858,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,27,0,5,none,0.97,2.017075736956184,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,27,0,5,amplify,0.97,2.131198835235447,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,31,1,5,amplify,0.97,2.0242219861640622,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,41,0,5,none,0.97,2.557620480694485,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,31,1,0,none,0.97,2.722659729834775,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,1,5,zscore,0.97,2.3774752654497453,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,27,0,0,amplify,0.97,1.9145911110187506,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,21,0,5,amplify,0.97,1.8741337188132572,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,51,1,3,amplify,0.97,2.553207056116633,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,21,1,5,amplify,0.97,1.7578231717686548,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,31,1,3,zscore,0.97,2.2607818092774683,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,27,0,0,amplify,0.97,1.9653730125493187,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,51,1,5,amplify,0.97,2.146944598348755,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,27,0,0,none,0.97,1.8777469429770923,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,21,0,5,none,0.97,1.6843632539098665,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,21,0,5,zscore,0.97,0.9497884415124112,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,31,1,3,amplify,0.97,2.163585535250217,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,31,1,0,amplify,0.97,2.7115425834459317,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,27,0,5,none,0.97,2.0137278916441965,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,21,1,5,amplify,0.97,1.6915399121863035,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,31,1,5,amplify,0.97,1.9623645944276484,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,21,0,5,zscore,0.97,0.8284057434970219,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,21,0,5,none,0.97,1.7137906749778575,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
11,21,0,5,amplify,0.97,1.8837929587305189,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,31,1,5,zscore,0.97,2.090627887212373,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
7,31,1,5,none,0.97,1.9909568660420718,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,31,0,0,amplify,0.97,2.0844807014154845,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,27,1,5,none,0.97,2.0932156275211176,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
9,21,0,5,amplify,0.97,1.7084458995182685,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,27,1,0,zscore,0.97,2.938409647437528,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,41,1,3,amplify,0.97,2.40048915121814,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,51,1,5,amplify,0.97,2.243689545991334,0.26666666666666666,0.36363636363636365,0.30769230769230765,4,11,7,15
13,31,1,5,zscore,0.94,1.5347804795465219,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,21,0,5,zscore,0.94,0.5608012038774481,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,51,1,5,amplify,0.94,1.5900593128612726,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,21,0,5,zscore,0.94,0.6055885902835793,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,41,1,5,amplify,0.94,1.5095917724384114,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,51,0,3,zscore,0.9,0.3581242947042081,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
13,51,1,3,zscore,0.94,1.9896166847778398,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,41,1,5,amplify,0.94,1.551467032253653,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,51,1,3,amplify,0.94,1.6571404248680366,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,41,1,5,zscore,0.94,1.5861365312240774,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,41,1,5,none,0.94,1.5405759056181474,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,41,1,5,none,0.94,1.4551290501546643,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,31,0,0,none,0.94,1.7790971891293539,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,27,0,5,zscore,0.94,0.6992332670221377,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,41,0,5,zscore,0.9,0.24993926121771362,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
13,41,1,0,zscore,0.94,1.7213351701186133,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,41,1,5,none,0.9,1.0877342314436538,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
7,41,1,3,zscore,0.94,1.5993334897953544,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,51,1,3,zscore,0.94,1.7812566955817863,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,41,1,0,zscore,0.94,1.5291042216036814,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,31,0,3,zscore,0.9,0.3344339144810918,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
7,41,1,5,none,0.9,1.168311709059785,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
9,41,1,3,amplify,0.94,1.585969088756862,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,41,1,5,zscore,0.94,1.536641886191138,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,51,1,3,zscore,0.94,1.6435271985646218,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,41,0,3,zscore,0.9,0.3968420392159472,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
7,31,0,0,none,0.94,1.6426382010977958,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,51,1,5,none,0.94,1.5112981133945629,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,41,1,0,none,0.94,1.6719847690293799,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,31,1,0,zscore,0.94,1.5258268206440502,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,31,0,3,zscore,0.94,0.8725167789209961,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,41,0,0,none,0.94,2.024300200043421,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,21,0,3,zscore,0.94,0.5351108341022296,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,51,0,3,zscore,0.9,0.37180729462006806,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
9,31,0,5,zscore,0.94,0.7040239078603683,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,41,1,0,none,0.94,1.680588799548301,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,41,1,3,zscore,0.94,1.678127700369515,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,27,0,3,zscore,0.94,0.8591615684794076,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,51,0,3,none,0.94,1.5275881288921214,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,31,0,3,zscore,0.9,0.385894668929305,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
11,27,0,5,zscore,0.94,0.5450975241445009,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,41,1,3,zscore,0.94,1.8181632813611268,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,51,0,5,zscore,0.9,0.2884791027045485,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
11,51,1,3,amplify,0.94,1.7337078134156736,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,51,1,5,amplify,0.94,1.5960079483664906,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,21,0,5,zscore,0.94,0.48351449485920855,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,41,1,0,zscore,0.94,1.59550097263052,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,41,1,0,none,0.94,1.6617053420975914,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,27,0,3,zscore,0.9,0.3750799082093113,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
9,27,0,5,zscore,0.94,0.6254267890635637,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,31,0,3,zscore,0.9,0.46498444712013803,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
11,41,1,3,amplify,0.94,1.7832546135180998,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,41,0,5,zscore,0.9,0.3056305145010808,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
7,41,0,3,zscore,0.9,0.5354470811043608,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
9,31,0,0,amplify,0.94,1.7098282892964654,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,51,1,5,amplify,0.94,1.6357634425112475,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,27,0,3,zscore,0.9,0.3336289130818622,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
7,51,1,3,none,0.94,1.6565677031466415,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,41,0,3,zscore,0.9,0.42018412944005634,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
9,51,1,5,zscore,0.94,1.7028814932103313,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,51,1,3,amplify,0.94,1.5963463906666744,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,41,1,0,none,0.94,1.5643196429104216,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,51,0,3,zscore,0.9,0.5429032707913223,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
9,41,0,5,zscore,0.9,0.40973378561558504,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
9,51,1,3,zscore,0.94,1.6385964685807919,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,51,1,3,none,0.94,2.0604095557792386,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,41,1,0,zscore,0.94,1.6278615440036455,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,51,1,0,none,0.94,1.493162746186349,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,51,1,3,none,0.94,1.7836315723689309,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,51,0,5,zscore,0.94,0.7767770562739577,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,51,1,3,none,0.94,1.7962929031494006,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,51,1,5,none,0.94,1.5210854044122661,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,51,1,0,zscore,0.94,1.9059995068474844,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,51,1,3,amplify,0.94,1.760687070248401,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,51,0,3,none,0.94,1.608125304626943,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,41,1,3,zscore,0.94,1.695251901687276,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,41,1,5,none,0.9,1.0890063636158447,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
13,41,1,3,amplify,0.94,1.645606066768877,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,51,0,3,zscore,0.9,0.42626261699489504,0.1836734693877551,0.8181818181818182,0.3,9,40,2,49
7,31,0,5,zscore,0.94,0.7743652615593198,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,41,1,5,zscore,0.94,1.5932529631842278,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,51,0,3,none,0.94,1.539051045055827,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
11,51,1,5,zscore,0.94,1.6992891829831516,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
7,41,0,5,none,0.94,1.7037542255091034,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,51,1,5,zscore,0.94,1.700696967319663,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,31,0,0,none,0.94,1.7779905689577482,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
13,31,0,0,none,0.94,1.8021265170155678,0.20689655172413793,0.5454545454545454,0.3,6,23,5,29
9,51,1,5,amplify,0.91,1.204629306655803,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,41,1,5,amplify,0.91,1.2345077075636361,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
7,41,0,5,zscore,0.91,0.5628034780588981,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,51,0,0,amplify,0.91,1.3025393469683393,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,21,0,3,zscore,0.91,0.4073619669783878,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,27,0,5,zscore,0.91,0.34281145426368137,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
7,41,1,0,zscore,0.91,1.2806809707414952,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,31,0,5,zscore,0.91,0.35542607697259304,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
7,51,0,0,none,0.91,1.2789052483079917,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
7,31,0,3,zscore,0.91,0.6231490319742049,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,51,0,0,amplify,0.91,1.2998054565552428,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
9,27,0,3,zscore,0.91,0.48023923569811344,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,51,0,0,none,0.91,1.1917527376008725,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
7,51,0,3,zscore,0.91,0.6166396175738016,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,41,0,0,amplify,0.91,1.4359928325141305,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,31,0,5,zscore,0.91,0.30171723629545366,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
9,41,0,0,amplify,0.91,1.5409468149150762,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,27,0,3,zscore,0.91,0.4240535917333778,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
7,51,0,0,amplify,0.91,1.4766516155047884,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
9,51,0,0,none,0.91,1.1886124831940066,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,41,1,5,none,0.91,1.2198212134462494,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,51,1,5,amplify,0.91,1.3104662824443112,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
9,41,1,5,amplify,0.91,1.2026771913547907,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,41,0,0,none,0.91,1.6010738683223338,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
7,41,0,0,amplify,0.91,1.5541251251325978,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,51,0,0,none,0.91,1.3087423295937677,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,41,1,5,none,0.91,1.2750409557510853,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
9,51,0,0,amplify,0.91,1.3678171073620458,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,41,0,0,amplify,0.91,1.4868402899472783,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,41,0,0,none,0.91,1.548104961081268,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,41,1,5,amplify,0.91,1.2298145629142374,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,51,1,5,amplify,0.91,1.2836248840576108,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
7,41,0,0,none,0.91,1.5180064267232674,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
11,51,1,5,none,0.91,1.197849293007755,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
13,51,1,5,none,0.91,1.1862824278379436,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
7,31,0,0,amplify,0.91,1.3965034195684862,0.18181818181818182,0.7272727272727273,0.2909090909090909,8,36,3,44
